962137.079	2115595.765
962142.344	2115596.012
962149.208	2115597.678
962154.930	2115602.836
962158.853	2115608.430
962160.322	2115612.164
962160.889	2115616.019
962166.255	2115618.428
962170.087	2115621.491
962174.588	2115626.677
962177.046	2115629.777
962180.677	2115633.933
962184.560	2115635.347
962187.543	2115638.926
962186.770	2115643.712
962186.224	2115646.581
962186.089	2115649.745
962186.868	2115653.661
962187.356	2115657.943
962188.819	2115660.198
962190.644	2115663.593
962190.084	2115665.590
962190.792	2115668.804
962191.905	2115670.834
962194.257	2115673.903
962197.011	2115675.549
962198.519	2115678.568
962200.424	2115681.774
962200.173	2115685.277
962198.005	2115689.836
962196.555	2115691.824
962195.825	2115694.808
962195.444	2115698.300
962193.079	2115700.819
962194.075	2115706.037
962191.386	2115707.746
962191.761	2115713.368
962191.412	2115715.710
962192.293	2115719.460
962189.039	2115722.449
962187.569	2115726.218
962190.773	2115728.729
962193.042	2115731.225
962191.513	2115733.119
962190.487	2115737.035
962192.973	2115738.506
962196.121	2115738.576
962198.141	2115743.009
962196.789	2115747.441
962195.531	2115749.467
962196.483	2115754.441
962194.204	2115756.446
962194.741	2115761.690
962196.171	2115765.378
962197.976	2115768.227
962200.387	2115771.888
962203.855	2115774.617
962205.911	2115778.096
962206.908	2115780.464
962209.105	2115783.303
962210.650	2115785.368
962210.491	2115788.553
962208.291	2115790.651
962205.714	2115792.588
962203.336	2115793.954
962201.353	2115793.221
962197.743	2115790.895
962193.843	2115789.935
962191.995	2115791.216
962191.266	2115793.155
962191.255	2115796.134
962192.497	2115799.980
962193.659	2115802.971
962194.422	2115806.059
962194.073	2115809.162
962192.532	2115812.229
962188.880	2115811.944
962186.819	2115810.074
962184.788	2115812.230
962184.490	2115815.250
962184.822	2115817.258
962183.983	2115819.732
962181.266	2115822.549
962179.606	2115825.476
962177.839	2115826.567
962176.639	2115827.379
962176.864	2115831.684
962175.799	2115835.553
962173.850	2115839.848
962168.373	2115841.344
962166.395	2115843.136
962162.847	2115843.685
962159.852	2115844.890
962157.361	2115846.834
962156.904	2115850.711
962159.638	2115856.227
962160.217	2115860.713
962159.177	2115866.085
