date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope_x,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,slope_y,obs_tau_b,obs_u_def,obs_u_def_2,obs_u_bed,obs_u_bed_2
2012,,,,,,,,,,,,,,,,,1967.3,,366.5999999999999,0.11281169142943825,0.10506335126449602,22.626037647456904,9.366058290158955,,
2013,,,,,,,,,,,,,,,,,1963.0,46.5,362.29999999999995,0.11362312861434981,0.104420531742691,21.96227529992551,9.087338008862462,24.53772470007449,37.41266199113754
2014,,,,,,,,,,,,,,,,,1959.1,44.4,358.39999999999986,0.11443456579926138,0.10383750938570505,21.38035154848815,8.839779579627494,23.01964845151185,35.5602204203725
2015,,,,,,,,,,,,,,,,,1951.3,42.0,350.5999999999999,0.11524600298417294,0.10267146467173316,20.2721696268163,8.359336949748508,21.7278303731837,33.64066305025149
2016,,,,,,,,,,,,,,,,,1947.0,39.0,346.29999999999995,0.11605744016908451,0.10202864514992813,19.69204463438112,8.102695106522278,19.30795536561888,30.897304893477724
2017,,,,,,,,,,,,,,,,,1941.1,,340.39999999999986,0.11686887735399606,0.10114663696884682,18.930473622644328,7.759871696856643,,
2018,,,,,,,,,,,,,,,,,1936.7,,336.0,0.11768031453890762,0.10048886815583705,18.387714610868294,7.511104220673395,,
2019,8.782315121060337,25.98478261552076,0.2861321374712205,0.09890780457650376,0.11442886213565596,17.20246749446042,0.10561409119876669,0.12664447369358972,0.09037983187223955,-0.0420460396039604,0.06979158415841584,-0.006638734665719047,2.374168069306931,0.040971461949563207,0.21333666671215973,28.081867207998883,1929.5,,328.79999999999995,0.11849175172381919,0.09941251918909375,17.54441546665843,7.116487544171385,,
2020,,,,,,,,,,,,,,,,,1923.2,34.1,322.5,0.11930318890873076,0.09847071384319338,16.850591000483227,6.783621759352655,17.249408999516774,27.316378240647346
2021,,,,,,,,,,,,,,,,,1918.7,31.5,318.0,0.12011462609364232,0.09779799573897882,16.37927026611569,6.552810823922126,15.12072973388431,24.947189176077874
2022,,,,,,,,,,,,,,,,,1911.7,32.3,311.0,0.12092606327855387,0.09675154535464506,15.684839500835434,6.205042597403133,16.615160499164563,26.094957402596865
